ticker,exchange_cd,date,sentiment,sentiment_high,sentiment_low,news_volume,news_buzz,name
AAPL,CI,2013.6.2,-1.727,0.693,-3.147,22,7,APPLE INC
AAPL,CI,2013.6.3,-1.152,1.763,-3.066,99,10,APPLE INC
AAPL,CI,2013.6.4,0.427,2.737,-2.884,75,7,APPLE INC
AAPL,CI,2013.6.5,-1.515,1.766,-3.795,103,10,APPLE INC
AAPL,CI,2013.6.6,-1.083,1.877,-3.044,60,5,APPLE INC
AAPL,CI,2013.6.7,0.326,2.443,-2.791,92,8,APPLE INC
AAPL,CI,2013.6.8,0.043,1.824,-2.738,23,6,APPLE INC
AAPL,CI,2013.6.9,1.2,2.825,-1.425,25,7,APPLE INC
AAPL,CI,2013.6.10,1.576,3.493,-1.341,144,10,APPLE INC
AAPL,CI,2013.6.11,0.678,2.527,-2.171,115,7,APPLE INC
AAPL,CI,2013.6.12,0.848,3.106,-2.409,33,2,APPLE INC
AAPL,CI,2013.6.13,1.169,3.271,-1.933,65,4,APPLE INC
AAPL,CI,2013.6.14,0.821,2.722,-2.079,56,3,APPLE INC
AAPL,CI,2013.6.15,1,3,-2,2,2,APPLE INC
AAPL,CI,2013.6.16,1,1,1,1,1,APPLE INC
AAPL,CI,2013.6.17,0.962,3.009,-2.086,52,3,APPLE INC
AAPL,CI,2013.6.18,0.949,3.334,-2.437,39,3,APPLE INC
AAPL,CI,2013.6.19,0.321,2.375,-2.733,53,8,APPLE INC
AAPL,CI,2013.6.20,0.786,2.511,-1.94,42,6,APPLE INC
AAPL,CI,2013.6.21,-1.471,1.933,-3.874,51,9,APPLE INC
AAPL,CI,2013.6.22,1.813,3.788,-1.163,16,7,APPLE INC
AAPL,CI,2013.6.23,-1,-1,-1,2,6,APPLE INC
AAPL,CI,2013.6.24,0.238,2.762,-3.286,42,10,APPLE INC
AAPL,CI,2013.6.25,0.071,2.123,-2.98,56,10,APPLE INC
AAPL,CI,2013.6.26,0.745,2.674,-2.185,47,8,APPLE INC
AAPL,CI,2013.6.27,0.704,2.682,-2.274,54,9,APPLE INC
AAPL,CI,2013.6.28,0.385,2.247,-2.477,52,9,APPLE INC
AAPL,CI,2013.6.29,-1.444,1.196,-3.085,9,6,APPLE INC
AAPL,CI,2013.6.30,-1.8,0.67,-3.27,5,5,APPLE INC
AAPL,CI,2013.7.1,1.424,3.254,-1.407,85,10,APPLE INC
AAPL,CI,2013.7.2,1.183,3.288,-1.922,71,8,APPLE INC
AAPL,CI,2013.7.3,1.582,3.613,-1.449,67,7,APPLE INC
AAPL,CI,2013.7.4,1.2,3.173,-1.773,30,3,APPLE INC
AAPL,CI,2013.7.5,-1.729,1.393,-3.851,59,6,APPLE INC
AAPL,CI,2013.7.6,-1.111,0.455,-1.678,9,4,APPLE INC
AAPL,CI,2013.7.7,-1,1.673,-2.673,5,4,APPLE INC
AAPL,CI,2013.7.8,1.083,2.688,-1.522,24,4,APPLE INC
AAPL,CI,2013.7.9,0.711,2.642,-2.221,38,5,APPLE INC
AAPL,CI,2013.7.10,-1.567,1.08,-3.214,90,10,APPLE INC
AAPL,CI,2013.7.11,0.925,3.045,-2.195,80,8,APPLE INC
AAPL,CI,2013.7.12,1.345,3.075,-1.384,55,6,APPLE INC
AAPL,CI,2013.7.13,1.545,4.254,-2.164,11,4,APPLE INC
AAPL,CI,2013.7.14,2.2,3.8,0.6,5,3,APPLE INC
AAPL,CI,2013.7.15,0.159,1.926,-2.607,69,9,APPLE INC
AAPL,CI,2013.7.16,0.533,2.241,-2.174,30,3,APPLE INC
AAPL,CI,2013.7.17,1.432,3.329,-1.464,37,4,APPLE INC
AAPL,CI,2013.7.18,0.873,2.971,-2.225,55,6,APPLE INC
AAPL,CI,2013.7.19,0.083,2.175,-3.009,60,8,APPLE INC
AAPL,CI,2013.7.20,1.621,4.076,-1.835,29,8,APPLE INC
AAPL,CI,2013.7.21,-1.842,1.165,-3.849,19,9,APPLE INC
AAPL,CI,2013.7.22,0.493,2.372,-2.387,67,10,APPLE INC
AAPL,CI,2013.7.23,1.081,3.164,-2.001,160,10,APPLE INC
AAPL,CI,2013.7.24,0.864,3.073,-2.345,176,10,APPLE INC
AAPL,CI,2013.7.25,0.8,2.822,-2.222,55,3,APPLE INC
AAPL,CI,2013.7.26,0.787,2.836,-2.263,61,3,APPLE INC
AAPL,CI,2013.7.27,-1.125,1.144,-2.394,8,2,APPLE INC
AAPL,CI,2013.7.28,1.667,3.878,-1.544,6,1,APPLE INC
AAPL,CI,2013.7.29,-1.544,1.576,-3.664,57,4,APPLE INC
AAPL,CI,2013.7.30,0.145,2.103,-2.813,69,3,APPLE INC
AAPL,CI,2013.7.31,-1.279,1.355,-2.914,68,3,APPLE INC
AAPL,CI,2013.8.1,0.403,2.689,-2.883,67,9,APPLE INC
AAPL,CI,2013.8.2,-1.09,2.214,-3.393,67,9,APPLE INC
AAPL,CI,2013.8.3,-2.639,-1.721,-3.556,36,10,APPLE INC
AAPL,CI,2013.8.4,-1.875,1.291,-4.041,24,10,APPLE INC
AAPL,CI,2013.8.5,-1.351,1.415,-3.118,74,10,APPLE INC
AAPL,CI,2013.8.6,-1.646,1.116,-3.408,48,6,APPLE INC
AAPL,CI,2013.8.7,-1.064,1.831,-2.959,47,6,APPLE INC
AAPL,CI,2013.8.8,0.22,2.499,-3.06,82,10,APPLE INC
AAPL,CI,2013.8.9,-1.208,1.865,-3.28,77,9,APPLE INC
AAPL,CI,2013.8.10,-1.339,1.536,-3.213,62,10,APPLE INC
AAPL,CI,2013.8.11,-1.462,1.185,-3.108,13,10,APPLE INC
AAPL,CI,2013.8.12,0.238,2.03,-2.554,105,10,APPLE INC
AAPL,CI,2013.8.13,0.664,2.541,-2.213,140,10,APPLE INC
AAPL,CI,2013.8.14,0.55,2.477,-2.376,149,10,APPLE INC
AAPL,CI,2013.8.15,1.02,3.238,-2.198,100,6,APPLE INC
AAPL,CI,2013.8.16,0.85,3.013,-2.313,40,2,APPLE INC
AAPL,CI,2013.8.17,0.688,2.998,-2.623,16,2,APPLE INC
AAPL,CI,2013.8.18,1.154,3.109,-1.801,13,2,APPLE INC
AAPL,CI,2013.8.19,1.351,3.632,-1.929,37,4,APPLE INC
AAPL,CI,2013.8.20,-1.184,2.142,-3.511,38,2,APPLE INC
AAPL,CI,2013.8.21,0.476,2.693,-2.741,42,2,APPLE INC
AAPL,CI,2013.8.22,0.852,3.482,-2.777,61,6,APPLE INC
AAPL,CI,2013.8.23,-1.156,1.569,-2.881,45,7,APPLE INC
AAPL,CI,2013.8.24,-1.104,2.334,-3.543,67,10,APPLE INC
AAPL,CI,2013.8.25,-1.278,1.511,-3.067,18,10,APPLE INC
AAPL,CI,2013.8.26,0.868,2.804,-2.067,38,10,APPLE INC
AAPL,CI,2013.8.27,-1.203,1.557,-2.964,64,9,APPLE INC
AAPL,CI,2013.8.28,0.78,2.995,-2.434,41,6,APPLE INC
AAPL,CI,2013.8.29,1.182,3.451,-2.087,44,6,APPLE INC
AAPL,CI,2013.8.30,0.632,2.072,-1.809,38,5,APPLE INC
AAPL,CI,2013.8.31,1.556,2.978,0.133,9,4,APPLE INC
AAPL,CI,2013.9.1,2.143,3.268,1.018,7,4,APPLE INC
AAPL,CI,2013.9.2,1.308,3.8,-2.185,13,4,APPLE INC
AAPL,CI,2013.9.3,0.901,2.624,-1.822,141,10,APPLE INC
AAPL,CI,2013.9.4,0.871,2.701,-1.96,139,9,APPLE INC
AAPL,CI,2013.9.5,1.395,3.411,-1.621,114,8,APPLE INC
AAPL,CI,2013.9.6,0.83,2.69,-2.03,94,6,APPLE INC
AAPL,CI,2013.9.7,-1.25,1.464,-2.964,24,5,APPLE INC
AAPL,CI,2013.9.8,0.529,2.049,-1.99,34,6,APPLE INC
AAPL,CI,2013.9.9,1.73,3.803,-1.343,100,10,APPLE INC
AAPL,CI,2013.9.10,1.27,3.236,-1.695,222,10,APPLE INC
AAPL,CI,2013.9.11,0.347,2.389,-2.695,245,10,APPLE INC
AAPL,CI,2013.9.12,0.592,2.986,-2.802,125,5,APPLE INC
AAPL,CI,2013.9.13,0.764,2.912,-2.385,55,2,APPLE INC
AAPL,CI,2013.9.14,1.7,3.702,-1.302,10,1,APPLE INC
AAPL,CI,2013.9.15,0.875,2.239,-1.489,8,1,APPLE INC
AAPL,CI,2013.9.16,0.756,2.886,-2.375,45,2,APPLE INC
AAPL,CI,2013.9.17,1.238,3.404,-1.927,63,2,APPLE INC
AAPL,CI,2013.9.18,0.876,2.752,-1.999,105,4,APPLE INC
AAPL,CI,2013.9.19,0.422,2.13,-2.287,83,6,APPLE INC
AAPL,CI,2013.9.20,0.375,2.624,-2.874,136,10,APPLE INC
AAPL,CI,2013.9.21,-1.348,1.554,-3.25,23,6,APPLE INC
AAPL,CI,2013.9.22,-1.067,1.544,-2.678,15,6,APPLE INC
AAPL,CI,2013.9.23,0.386,2.377,-2.604,189,10,APPLE INC
AAPL,CI,2013.9.24,0.345,2.597,-2.907,116,6,APPLE INC
AAPL,CI,2013.9.25,1.25,3.041,-1.541,92,4,APPLE INC
AAPL,CI,2013.9.26,0.792,2.852,-2.267,53,2,APPLE INC
AAPL,CI,2013.9.27,0.424,2.688,-2.839,66,3,APPLE INC
AAPL,CI,2013.9.28,-1.176,2.156,-3.509,17,2,APPLE INC
AAPL,CI,2013.9.29,1.143,3.102,-1.816,7,2,APPLE INC
AAPL,CI,2013.9.30,0.516,2.729,-2.696,31,2,APPLE INC
AAPL,CI,2013.10.1,0.809,2.847,-2.229,89,7,APPLE INC
AAPL,CI,2013.10.2,0.579,2.484,-2.327,121,10,APPLE INC
AAPL,CI,2013.10.3,0.397,2.859,-3.065,68,5,APPLE INC
AAPL,CI,2013.10.4,0.573,2.734,-2.588,89,7,APPLE INC
AAPL,CI,2013.10.5,-1.053,1.852,-2.958,19,5,APPLE INC
AAPL,CI,2013.10.6,-1.333,1.366,-3.033,3,4,APPLE INC
AAPL,CI,2013.10.7,0.255,2.513,-3.004,55,6,APPLE INC
AAPL,CI,2013.10.8,-1.29,1.83,-3.411,62,5,APPLE INC
AAPL,CI,2013.10.9,0.915,2.964,-2.135,82,6,APPLE INC
AAPL,CI,2013.10.10,0.588,2.619,-2.443,34,3,APPLE INC
AAPL,CI,2013.10.11,0.963,3.08,-2.154,27,3,APPLE INC
AAPL,CI,2013.10.12,1,2.907,-1.907,11,3,APPLE INC
AAPL,CI,2013.10.13,3,4.414,1.586,4,2,APPLE INC
AAPL,CI,2013.10.14,1.316,3.153,-1.521,19,4,APPLE INC
AAPL,CI,2013.10.15,1.391,3.675,-1.893,133,10,APPLE INC
AAPL,CI,2013.10.16,0.071,2.004,-2.862,85,6,APPLE INC
AAPL,CI,2013.10.17,0.667,3.051,-2.717,78,5,APPLE INC
AAPL,CI,2013.10.18,1.37,3.489,-1.75,46,3,APPLE INC
AAPL,CI,2013.10.19,2.45,4.077,0.823,20,3,APPLE INC
AAPL,CI,2013.10.20,3,3.816,2.184,3,2,APPLE INC
AAPL,CI,2013.10.21,0.644,2.754,-2.465,90,8,APPLE INC
AAPL,CI,2013.10.22,1.462,3.401,-1.478,169,10,APPLE INC
AAPL,CI,2013.10.23,0.89,2.945,-2.164,146,8,APPLE INC
AAPL,CI,2013.10.24,0.558,2.64,-2.525,156,9,APPLE INC
AAPL,CI,2013.10.25,1.631,3.939,-1.677,84,4,APPLE INC
AAPL,CI,2013.10.26,2.24,3.796,0.684,25,3,APPLE INC
AAPL,CI,2013.10.27,1.25,2.449,0.051,8,3,APPLE INC
AAPL,CI,2013.10.28,0.873,3.048,-2.302,142,10,APPLE INC
AAPL,CI,2013.10.29,0.226,2.307,-2.856,164,9,APPLE INC
AAPL,CI,2013.10.30,0.635,2.857,-2.587,85,5,APPLE INC
AAPL,CI,2013.10.31,0.395,2.669,-2.878,43,2,APPLE INC
AAPL,CI,2013.11.1,0.481,2.674,-2.711,54,3,APPLE INC
AAPL,CI,2013.11.2,2.182,3.878,0.486,11,2,APPLE INC
AAPL,CI,2013.11.3,1,3.049,-2.049,10,2,APPLE INC
AAPL,CI,2013.11.4,0.75,3.006,-2.506,40,3,APPLE INC
AAPL,CI,2013.11.5,0.375,2.504,-2.754,120,7,APPLE INC
AAPL,CI,2013.11.6,0.97,3.259,-2.32,99,8,APPLE INC
AAPL,CI,2013.11.7,0.792,3.135,-2.55,53,4,APPLE INC
AAPL,CI,2013.11.8,0.34,2.364,-2.684,47,3,APPLE INC
AAPL,CI,2013.11.9,-1.312,1.257,-2.882,16,3,APPLE INC
AAPL,CI,2013.11.10,2.087,4.17,0.004,23,4,APPLE INC
AAPL,CI,2013.11.11,1.58,3.448,-1.288,69,9,APPLE INC
AAPL,CI,2013.11.12,0.794,2.798,-2.21,68,5,APPLE INC
AAPL,CI,2013.11.13,0.289,2.471,-2.893,83,8,APPLE INC
AAPL,CI,2013.11.14,0.554,2.897,-2.789,74,8,APPLE INC
AAPL,CI,2013.11.15,0.4,2.639,-2.839,80,9,APPLE INC
AAPL,CI,2013.11.16,-1.333,1.366,-3.033,12,6,APPLE INC
AAPL,CI,2013.11.17,1.167,2.234,0.099,6,5,APPLE INC
AAPL,CI,2013.11.18,0.513,2.287,-2.262,80,10,APPLE INC
AAPL,CI,2013.11.19,0.449,2.675,-2.778,107,10,APPLE INC
AAPL,CI,2013.11.20,0.424,2.622,-2.774,92,8,APPLE INC
AAPL,CI,2013.11.21,0.32,2.128,-2.488,97,9,APPLE INC
AAPL,CI,2013.11.22,0.5,2.511,-2.511,68,6,APPLE INC
AAPL,CI,2013.11.23,0.909,2.93,-2.111,11,4,APPLE INC
AAPL,CI,2013.11.24,1.667,3.415,-1.081,12,4,APPLE INC
AAPL,CI,2013.11.25,0.855,2.635,-1.925,69,8,APPLE INC
AAPL,CI,2013.11.26,0.051,2.338,-3.235,78,7,APPLE INC
AAPL,CI,2013.11.27,1.322,3.359,-1.715,59,6,APPLE INC
AAPL,CI,2013.11.28,-1.276,1.362,-2.914,29,2,APPLE INC
AAPL,CI,2013.11.29,1.263,3.436,-1.909,57,7,APPLE INC
AAPL,CI,2013.11.30,1.75,4.135,-1.635,4,4,APPLE INC
AAPL,CI,2013.12.1,0.571,2.953,-2.81,7,3,APPLE INC
AAPL,CI,2013.12.2,1.022,3.049,-2.005,46,7,APPLE INC
AAPL,CI,2013.12.3,0.526,2.605,-2.552,114,10,APPLE INC
AAPL,CI,2013.12.4,1.725,3.788,-1.339,69,6,APPLE INC
AAPL,CI,2013.12.5,0.75,2.967,-2.467,124,10,APPLE INC
AAPL,CI,2013.12.6,1.129,3.601,-2.343,62,5,APPLE INC
AAPL,CI,2013.12.7,0.583,2.855,-2.688,24,4,APPLE INC
AAPL,CI,2013.12.8,-1.6,0.6,-2.8,5,4,APPLE INC
AAPL,CI,2013.12.9,1.058,3.628,-2.512,69,7,APPLE INC
AAPL,CI,2013.12.10,0.61,3.101,-2.881,59,4,APPLE INC
AAPL,CI,2013.12.11,0.85,2.202,-1.502,20,1,APPLE INC
AAPL,CI,2013.12.12,0.705,3.026,-2.615,129,10,APPLE INC
AAPL,CI,2013.12.13,0.435,2.365,-2.495,46,3,APPLE INC
AAPL,CI,2013.12.14,-1.286,1.292,-2.864,7,2,APPLE INC
AAPL,CI,2013.12.15,1,2.512,-1.512,7,2,APPLE INC
AAPL,CI,2013.12.16,1.058,3.1,-1.984,52,5,APPLE INC
AAPL,CI,2013.12.17,0.8,2.912,-2.312,40,3,APPLE INC
AAPL,CI,2013.12.18,1.18,3.155,-1.795,89,6,APPLE INC
AAPL,CI,2013.12.19,1.469,3.333,-1.394,49,3,APPLE INC
AAPL,CI,2013.12.20,0.407,3.007,-3.193,54,6,APPLE INC
AAPL,CI,2013.12.21,-1.133,2.084,-3.35,15,4,APPLE INC
AAPL,CI,2013.12.22,0.222,2.153,-2.709,18,5,APPLE INC
AAPL,CI,2013.12.23,2.022,4.171,-1.127,181,10,APPLE INC
AAPL,CI,2013.12.24,1.667,3.563,-1.229,51,2,APPLE INC
AAPL,CI,2013.12.25,0.1,1.968,-2.768,10,0,APPLE INC
AAPL,CI,2013.12.26,1.25,3.081,-1.581,36,1,APPLE INC
AAPL,CI,2013.12.27,0.353,2.049,-2.343,34,1,APPLE INC
AAPL,CI,2013.12.28,1.19,3.513,-2.132,21,2,APPLE INC
AAPL,CI,2013.12.29,0.1,2.072,-2.872,10,2,APPLE INC
AAPL,CI,2013.12.30,0.482,2.544,-2.579,56,4,APPLE INC
AAPL,CI,2013.12.31,-1.02,2.101,-3.141,50,8,APPLE INC
AAPL,CI,2014.1.1,0.438,2.168,-2.293,32,5,APPLE INC
AAPL,CI,2014.1.2,-1.113,1.994,-3.219,71,10,APPLE INC
AAPL,CI,2014.1.3,0.036,2.515,-3.442,55,7,APPLE INC
AAPL,CI,2014.1.4,-1.187,1.441,-2.816,16,6,APPLE INC
AAPL,CI,2014.1.5,-1.333,1.23,-2.897,9,6,APPLE INC
AAPL,CI,2014.1.6,0.37,2.363,-2.623,92,10,APPLE INC
AAPL,CI,2014.1.7,0.197,2.291,-2.898,122,10,APPLE INC
AAPL,CI,2014.1.8,0.966,3.408,-2.476,59,4,APPLE INC
AAPL,CI,2014.1.9,0.584,2.509,-2.34,89,7,APPLE INC
AAPL,CI,2014.1.10,0.818,3.115,-2.479,55,4,APPLE INC
AAPL,CI,2014.1.11,0.385,2.288,-2.518,13,3,APPLE INC
AAPL,CI,2014.1.12,-1,2.16,-3.16,3,2,APPLE INC
AAPL,CI,2014.1.13,0.578,2.55,-2.394,45,5,APPLE INC
AAPL,CI,2014.1.14,0.78,2.935,-2.376,59,4,APPLE INC
AAPL,CI,2014.1.15,1.404,3.77,-1.962,109,10,APPLE INC
AAPL,CI,2014.1.16,0.8,2.921,-2.321,65,5,APPLE INC
AAPL,CI,2014.1.17,0.039,2.244,-3.166,51,4,APPLE INC
AAPL,CI,2014.1.18,1.333,3.69,-2.024,3,2,APPLE INC
AAPL,CI,2014.1.19,3.167,4.38,1.953,6,2,APPLE INC
AAPL,CI,2014.1.20,0.607,2.613,-2.399,28,3,APPLE INC
AAPL,CI,2014.1.21,0.653,2.825,-2.519,49,4,APPLE INC
AAPL,CI,2014.1.22,0.841,2.759,-2.077,88,8,APPLE INC
AAPL,CI,2014.1.23,0.359,2.627,-2.909,103,10,APPLE INC
AAPL,CI,2014.1.24,0.597,2.748,-2.554,124,10,APPLE INC
AAPL,CI,2014.1.25,0.077,1.894,-2.74,26,7,APPLE INC
AAPL,CI,2014.1.26,0.85,3.201,-2.501,20,7,APPLE INC
AAPL,CI,2014.1.27,0.19,2.176,-2.795,142,10,APPLE INC
AAPL,CI,2014.1.28,0.373,2.618,-2.871,276,10,APPLE INC
AAPL,CI,2014.1.29,0.653,2.618,-2.311,98,3,APPLE INC
AAPL,CI,2014.1.30,0.163,2.115,-2.789,86,3,APPLE INC
AAPL,CI,2014.1.31,0.232,2.508,-3.043,56,2,APPLE INC
AAPL,CI,2014.2.1,-1.043,1.833,-2.92,23,1,APPLE INC
AAPL,CI,2014.2.2,0.917,3.206,-2.373,12,1,APPLE INC
AAPL,CI,2014.2.3,0.342,2.333,-2.648,38,2,APPLE INC
AAPL,CI,2014.2.4,0.739,2.976,-2.498,138,5,APPLE INC
AAPL,CI,2014.2.5,1.204,3.359,-1.951,54,3,APPLE INC
AAPL,CI,2014.2.6,0.301,2.438,-2.836,73,5,APPLE INC
AAPL,CI,2014.2.7,0.295,2.183,-2.593,149,10,APPLE INC
AAPL,CI,2014.2.8,0.3,2.553,-2.953,30,7,APPLE INC
AAPL,CI,2014.2.9,1.438,2.608,0.267,16,6,APPLE INC
AAPL,CI,2014.2.10,0.914,3.223,-2.395,163,10,APPLE INC
AAPL,CI,2014.2.11,0.024,1.969,-2.921,83,5,APPLE INC
AAPL,CI,2014.2.12,1,3.11,-2.11,75,4,APPLE INC
AAPL,CI,2014.2.13,0.216,2.336,-2.904,74,4,APPLE INC
AAPL,CI,2014.2.14,0.271,2.671,-3.128,59,3,APPLE INC
AAPL,CI,2014.2.15,0.5,2.913,-2.913,14,2,APPLE INC
AAPL,CI,2014.2.16,-1,2.38,-3.38,6,2,APPLE INC
AAPL,CI,2014.2.17,1.417,3.778,-1.945,12,1,APPLE INC
AAPL,CI,2014.2.18,1.493,3.471,-1.485,71,8,APPLE INC
AAPL,CI,2014.2.19,0.25,2.36,-2.86,68,9,APPLE INC
AAPL,CI,2014.2.20,1.519,3.949,-1.91,52,7,APPLE INC
AAPL,CI,2014.2.21,1.226,3.18,-1.729,62,8,APPLE INC
AAPL,CI,2014.2.22,-1.293,1.904,-3.49,58,10,APPLE INC
AAPL,CI,2014.2.23,1.327,3.236,-1.582,52,10,APPLE INC
AAPL,CI,2014.2.24,1.354,3.368,-1.661,82,10,APPLE INC
AAPL,CI,2014.2.25,0.73,3.032,-2.571,89,10,APPLE INC
AAPL,CI,2014.2.26,0.163,2.554,-3.228,86,9,APPLE INC
AAPL,CI,2014.2.27,0.722,2.816,-2.373,97,10,APPLE INC
AAPL,CI,2014.2.28,0.766,2.943,-2.412,64,6,APPLE INC
AAPL,CI,2014.3.1,1.042,3.395,-2.312,24,5,APPLE INC
AAPL,CI,2014.3.2,0.643,2.592,-2.307,14,6,APPLE INC
AAPL,CI,2014.3.3,1.041,3.084,-2.003,74,10,APPLE INC
AAPL,CI,2014.3.4,0.226,2.067,-2.615,84,8,APPLE INC
AAPL,CI,2014.3.5,0.533,2.81,-2.743,45,4,APPLE INC
AAPL,CI,2014.3.6,0.263,2.546,-3.02,57,5,APPLE INC
AAPL,CI,2014.3.7,1.106,3.449,-2.237,66,7,APPLE INC
AAPL,CI,2014.3.8,1.75,3.827,-1.327,16,5,APPLE INC
AAPL,CI,2014.3.9,0.467,1.351,-1.418,15,6,APPLE INC
AAPL,CI,2014.3.10,0.952,2.791,-1.886,42,8,APPLE INC
AAPL,CI,2014.3.11,1.286,3.076,-1.504,42,5,APPLE INC
AAPL,CI,2014.3.12,0.884,3.209,-2.441,43,6,APPLE INC
AAPL,CI,2014.3.13,1.268,3.677,-2.141,56,8,APPLE INC
AAPL,CI,2014.3.14,0.647,2.921,-2.627,34,5,APPLE INC
AAPL,CI,2014.3.15,0.5,2.092,-2.092,14,5,APPLE INC
AAPL,CI,2014.3.16,0.267,1.607,-2.073,15,7,APPLE INC
AAPL,CI,2014.3.17,0.425,2.373,-2.523,40,10,APPLE INC
AAPL,CI,2014.3.18,1.757,4.066,-1.551,103,10,APPLE INC
AAPL,CI,2014.3.19,0.197,2.478,-3.083,71,6,APPLE INC
AAPL,CI,2014.3.20,0.464,2.724,-2.795,56,5,APPLE INC
AAPL,CI,2014.3.21,0.694,3.198,-2.809,36,3,APPLE INC
AAPL,CI,2014.3.22,1.667,4.093,-1.76,6,2,APPLE INC
AAPL,CI,2014.3.23,1.238,3.418,-1.942,21,3,APPLE INC
AAPL,CI,2014.3.24,0.48,2.525,-2.566,123,10,APPLE INC
AAPL,CI,2014.3.25,1.635,4.079,-1.809,85,6,APPLE INC
AAPL,CI,2014.3.26,0.672,2.579,-2.234,58,4,APPLE INC
AAPL,CI,2014.3.27,0.849,2.927,-2.229,53,4,APPLE INC
AAPL,CI,2014.3.28,1.1,3.135,-1.935,80,6,APPLE INC
AAPL,CI,2014.3.29,0.5,2.839,-2.839,18,4,APPLE INC
AAPL,CI,2014.3.30,0.789,2.752,-2.173,19,5,APPLE INC
AAPL,CI,2014.3.31,0.917,2.615,-1.782,84,9,APPLE INC
AAPL,CI,2014.4.1,0.072,1.699,-2.554,83,9,APPLE INC
AAPL,CI,2014.4.2,0.904,2.94,-2.132,104,10,APPLE INC
AAPL,CI,2014.4.3,0.767,2.665,-2.131,73,7,APPLE INC
AAPL,CI,2014.4.4,1.115,3.374,-2.143,52,5,APPLE INC
AAPL,CI,2014.4.5,0.5,2.702,-2.702,10,3,APPLE INC
AAPL,CI,2014.4.6,0.25,1.939,-2.439,12,3,APPLE INC
AAPL,CI,2014.4.7,0.326,2.592,-2.939,46,6,APPLE INC
AAPL,CI,2014.4.8,0.174,2.092,-2.744,86,8,APPLE INC
AAPL,CI,2014.4.9,0.543,2.755,-2.668,81,7,APPLE INC
AAPL,CI,2014.4.10,0.426,2.506,-2.655,47,5,APPLE INC
AAPL,CI,2014.4.11,-1.41,1.467,-3.287,39,4,APPLE INC
AAPL,CI,2014.4.12,0.455,2.265,-2.356,33,6,APPLE INC
AAPL,CI,2014.4.13,0.571,3.492,-3.349,7,6,APPLE INC
AAPL,CI,2014.4.14,1.278,3.394,-1.838,36,8,APPLE INC
AAPL,CI,2014.4.15,1.019,2.976,-1.938,53,6,APPLE INC
AAPL,CI,2014.4.16,0.982,2.912,-1.949,55,6,APPLE INC
AAPL,CI,2014.4.17,1.585,3.522,-1.352,53,9,APPLE INC
AAPL,CI,2014.4.18,0.121,1.959,-2.717,33,6,APPLE INC
AAPL,CI,2014.4.19,-1.444,1.055,-2.943,9,4,APPLE INC
AAPL,CI,2014.4.20,0.857,2.852,-2.138,14,6,APPLE INC
AAPL,CI,2014.4.21,1.797,4.268,-1.673,69,10,APPLE INC
AAPL,CI,2014.4.22,0.906,2.8,-1.987,64,9,APPLE INC
AAPL,CI,2014.4.23,0.032,2.395,-3.331,157,10,APPLE INC
AAPL,CI,2014.4.24,1.104,3.646,-2.437,278,10,APPLE INC
AAPL,CI,2014.4.25,0.078,2.15,-2.994,154,5,APPLE INC
AAPL,CI,2014.4.26,-1.656,1.122,-3.435,32,3,APPLE INC
AAPL,CI,2014.4.27,0.6,2.455,-2.255,10,3,APPLE INC
AAPL,CI,2014.4.28,0.618,2.838,-2.601,55,3,APPLE INC
AAPL,CI,2014.4.29,0.424,2.321,-2.472,139,5,APPLE INC
AAPL,CI,2014.4.30,0.5,2.722,-2.722,64,2,APPLE INC
AAPL,CI,2014.5.1,1.14,3.123,-1.844,43,1,APPLE INC
AAPL,CI,2014.5.2,0.918,2.823,-1.986,49,3,APPLE INC
AAPL,CI,2014.5.3,-1.608,1.415,-3.632,97,8,APPLE INC
AAPL,CI,2014.5.4,0.471,2.723,-2.782,17,9,APPLE INC
AAPL,CI,2014.5.5,0.838,2.797,-2.121,74,10,APPLE INC
AAPL,CI,2014.5.6,0.855,3.281,-2.572,110,7,APPLE INC
AAPL,CI,2014.5.7,0.25,2.25,-2.75,32,2,APPLE INC
AAPL,CI,2014.5.8,1.303,3.37,-1.764,33,3,APPLE INC
AAPL,CI,2014.5.9,0.316,1.986,-2.354,171,10,APPLE INC
AAPL,CI,2014.5.10,0.821,2.615,-1.972,28,6,APPLE INC
AAPL,CI,2014.5.11,0.313,2.366,-2.741,16,5,APPLE INC
AAPL,CI,2014.5.12,1.027,3.14,-2.086,73,6,APPLE INC
AAPL,CI,2014.5.13,0.635,2.481,-2.211,63,3,APPLE INC
AAPL,CI,2014.5.14,0.121,2.197,-2.956,58,3,APPLE INC
AAPL,CI,2014.5.15,0.789,2.584,-2.005,38,2,APPLE INC
AAPL,CI,2014.5.16,0.283,2.12,-2.553,53,3,APPLE INC
AAPL,CI,2014.5.17,-2.288,0.436,-4.013,52,10,APPLE INC
AAPL,CI,2014.5.18,-1.769,1.035,-3.573,13,10,APPLE INC
AAPL,CI,2014.5.19,1.857,3.888,-1.173,49,10,APPLE INC
AAPL,CI,2014.5.20,0.961,2.911,-1.989,51,8,APPLE INC
AAPL,CI,2014.5.21,1.857,4.053,-1.339,63,10,APPLE INC
AAPL,CI,2014.5.22,1.18,3.561,-2.201,50,7,APPLE INC
AAPL,CI,2014.5.23,1.017,3.364,-2.33,59,9,APPLE INC
AAPL,CI,2014.5.24,0.68,2.714,-2.354,25,8,APPLE INC
